frameid,trackerid,x_center,y_center,width,height
52,35,468.0,538.0,18.0,28.0
52,36,263.0,198.5,20.0,19.0
52,37,249.5,269.0,23.0,26.0
52,38,548.5,477.5,19.0,21.0
52,39,279.0,14.5,20.0,23.0
52,40,132.0,564.0,18.0,30.0
52,41,488.0,222.5,20.0,25.0
52,42,558.0,142.0,18.0,24.0
52,43,262.0,94.0,16.0,22.0
52,44,253.0,295.5,20.0,23.0
52,45,254.0,344.0,18.0,24.0
52,46,559.5,47.5,21.0,29.0
52,47,200.0,585.0,22.0,28.0
52,48,537.5,189.0,25.0,22.0
52,49,420.5,546.5,19.0,21.0
52,50,78.5,125.0,23.0,32.0
52,51,407.0,541.5,22.0,27.0
52,52,258.5,366.5,21.0,21.0
52,53,550.0,338.0,22.0,22.0
52,54,593.5,184.5,23.0,25.0
52,55,566.5,129.5,15.0,23.0
52,56,616.5,73.0,19.0,28.0
52,57,203.5,630.0,19.0,20.0
52,58,587.5,255.5,17.0,21.0
52,59,236.5,384.0,25.0,28.0
52,60,605.5,311.5,21.0,25.0
52,61,325.5,444.5,23.0,27.0
52,62,612.0,174.0,20.0,24.0
52,63,530.0,443.5,20.0,31.0
53,0,236.0,177.5,54.0,55.0
53,1,348.0,440.5,80.0,97.0
53,2,364.5,418.0,19.0,22.0
53,3,358.0,313.5,24.0,25.0
53,4,319.0,415.0,22.0,30.0
53,5,311.0,198.0,22.0,20.0
53,6,167.5,324.0,23.0,30.0
53,7,104.0,248.0,20.0,26.0
53,8,373.0,441.5,18.0,21.0
53,9,439.0,85.0,28.0,30.0
53,10,256.0,131.0,24.0,30.0
53,11,412.0,416.5,24.0,25.0
53,12,213.5,210.0,31.0,34.0
53,13,234.5,512.0,25.0,30.0
53,14,88.0,71.0,36.0,32.0
53,15,343.5,360.0,21.0,34.0
53,16,213.5,274.0,23.0,18.0
53,17,82.5,204.5,21.0,27.0
53,18,379.0,295.0,18.0,20.0
53,19,402.5,540.5,37.0,41.0
53,20,275.0,106.0,26.0,22.0
53,21,389.0,142.0,24.0,22.0
53,22,21.0,201.5,26.0,27.0
53,23,136.0,614.0,22.0,30.0
53,24,234.5,169.0,21.0,24.0
53,25,89.5,70.0,43.0,44.0
53,26,274.0,161.0,20.0,30.0
53,27,405.5,194.0,21.0,30.0
53,28,117.0,276.0,24.0,26.0
53,29,541.5,20.5,19.0,31.0
53,30,254.5,341.5,17.0,23.0
53,31,606.0,418.5,26.0,29.0
53,32,420.0,107.5,22.0,27.0
53,33,466.5,530.0,17.0,28.0
53,34,249.5,269.0,23.0,26.0
53,35,56.5,401.5,23.0,33.0
53,36,263.0,198.5,20.0,19.0
53,37,255.0,222.0,18.0,22.0
53,38,253.0,295.5,20.0,23.0
53,39,262.5,94.0,15.0,22.0
53,40,539.5,191.5,25.0,21.0
53,41,133.0,564.0,18.0,30.0
53,42,488.5,221.5,21.0,25.0
53,43,421.0,545.5,20.0,21.0
53,44,558.0,141.5,18.0,23.0
53,45,559.0,47.0,20.0,28.0
53,46,199.0,584.5,22.0,29.0
53,47,259.0,366.5,22.0,21.0
53,48,278.5,15.5,19.0,23.0
53,49,77.0,157.5,22.0,35.0
53,50,547.5,476.5,19.0,21.0
53,51,406.0,541.5,22.0,27.0
53,52,615.5,74.5,19.0,29.0
53,53,339.0,96.0,24.0,26.0
53,54,567.0,129.5,16.0,23.0
53,55,568.5,331.0,21.0,22.0
53,56,518.5,486.5,21.0,29.0
53,57,349.5,463.5,23.0,25.0
53,58,589.0,178.5,22.0,25.0
53,59,294.5,11.0,19.0,22.0
53,60,221.5,604.5,23.0,27.0
53,61,624.5,128.5,21.0,25.0
53,62,569.5,238.0,19.0,22.0
54,0,347.5,440.5,81.0,97.0
54,1,235.5,177.5,55.0,57.0
54,2,364.5,418.0,19.0,22.0
54,3,550.0,478.0,20.0,20.0
54,4,318.0,418.0,22.0,30.0
54,5,483.5,223.5,17.0,25.0
54,6,356.0,312.0,24.0,26.0
54,7,343.0,360.0,22.0,34.0
54,8,110.0,276.0,24.0,26.0
54,9,234.5,170.0,21.0,24.0
54,10,261.0,367.5,20.0,21.0
54,11,234.5,514.0,25.0,30.0
54,12,251.0,131.5,24.0,31.0
54,13,419.0,110.0,22.0,28.0
54,14,213.0,274.0,22.0,16.0
54,15,373.0,441.5,18.0,21.0
54,16,520.0,317.0,24.0,30.0
54,17,88.5,69.0,43.0,44.0
54,18,411.0,415.5,22.0,25.0
54,19,434.0,81.5,28.0,31.0
54,20,209.0,211.5,32.0,33.0
54,21,397.0,189.0,20.0,30.0
54,22,311.0,199.0,22.0,22.0
54,23,557.5,46.0,21.0,30.0
54,24,20.5,201.0,25.0,26.0
54,25,540.0,21.5,18.0,31.0
54,26,402.0,540.0,38.0,42.0
54,27,82.5,68.0,35.0,32.0
54,28,195.5,584.0,21.0,28.0
54,29,255.0,221.0,18.0,22.0
54,30,277.5,15.0,19.0,22.0
54,31,537.0,173.5,18.0,21.0
54,32,261.5,98.0,17.0,24.0
54,33,377.0,294.0,18.0,20.0
54,34,382.0,137.5,26.0,33.0
54,35,101.5,248.0,19.0,26.0
54,36,133.0,609.0,22.0,30.0
54,37,275.0,106.0,26.0,22.0
54,38,443.5,564.5,17.0,27.0
54,39,249.0,346.0,18.0,24.0
54,40,612.0,67.0,18.0,28.0
54,41,566.5,123.0,15.0,24.0
54,42,414.0,547.0,20.0,26.0
54,43,561.5,193.0,21.0,24.0
54,44,156.5,322.0,23.0,30.0
54,45,553.5,146.0,19.0,24.0
54,46,214.0,283.5,22.0,19.0
54,47,247.5,293.0,19.0,24.0
54,48,275.0,159.5,20.0,29.0
54,49,246.5,270.5,23.0,27.0
54,50,125.0,567.5,18.0,29.0
54,51,80.5,202.5,21.0,27.0
54,52,53.0,398.5,22.0,29.0
54,53,299.0,61.0,22.0,28.0
54,54,260.5,196.0,19.0,20.0
54,55,600.5,417.0,27.0,30.0
54,56,498.5,560.5,23.0,29.0
54,57,23.0,467.0,18.0,22.0
54,58,296.0,147.5,24.0,27.0
54,59,91.0,212.0,24.0,28.0
54,60,203.5,318.5,19.0,23.0
54,61,138.0,634.5,20.0,11.0
54,62,338.0,544.0,18.0,26.0
54,63,492.0,385.5,24.0,29.0
54,64,627.0,634.5,18.0,11.0
54,65,607.0,249.0,14.0,22.0
54,66,582.5,380.5,19.0,25.0
55,0,347.5,440.5,81.0,97.0
55,1,235.5,177.5,55.0,57.0
55,2,364.5,418.0,19.0,22.0
55,3,550.0,478.0,20.0,20.0
55,4,483.5,223.5,17.0,25.0
55,5,343.0,360.0,22.0,34.0
55,6,318.0,418.0,22.0,30.0
55,7,110.0,276.0,24.0,26.0
55,8,356.0,312.0,24.0,26.0
55,9,418.5,110.0,21.0,28.0
55,10,251.0,131.0,24.0,30.0
55,11,261.0,368.0,20.0,22.0
55,12,234.5,170.0,21.0,24.0
55,13,520.0,317.5,24.0,29.0
55,14,234.5,514.0,25.0,30.0
55,15,213.0,274.0,22.0,16.0
55,16,88.5,69.0,43.0,44.0
55,17,373.0,441.5,18.0,21.0
55,18,433.5,81.5,27.0,31.0
55,19,411.0,415.5,22.0,25.0
55,20,209.0,211.5,32.0,33.0
55,21,397.0,188.5,20.0,29.0
55,22,311.0,199.5,22.0,23.0
55,23,20.5,201.0,25.0,26.0
55,24,557.5,46.0,21.0,30.0
55,25,540.0,21.5,18.0,31.0
55,26,196.0,584.0,22.0,28.0
55,27,82.0,68.0,36.0,32.0
55,28,255.0,221.0,18.0,22.0
55,29,537.5,173.5,19.0,23.0
55,30,261.5,98.0,17.0,24.0
55,31,133.0,609.0,22.0,30.0
55,32,402.0,540.0,38.0,42.0
55,33,275.0,106.0,26.0,22.0
55,34,277.5,15.0,19.0,22.0
55,35,377.0,294.0,18.0,20.0
55,36,382.5,137.0,25.0,32.0
55,37,101.5,248.0,19.0,26.0
55,38,612.0,67.0,18.0,28.0
55,39,249.0,346.0,18.0,24.0
55,40,443.5,564.0,17.0,28.0
55,41,413.0,547.0,20.0,26.0
55,42,156.5,322.0,23.0,30.0
55,43,566.5,123.0,15.0,24.0
55,44,561.5,192.5,21.0,25.0
55,45,553.5,146.0,19.0,24.0
55,46,214.0,283.5,22.0,19.0
55,47,246.5,271.0,23.0,26.0
55,48,247.5,293.0,19.0,24.0
55,49,125.0,567.5,18.0,29.0
55,50,80.0,202.5,20.0,27.0
55,51,274.5,159.5,19.0,29.0
55,52,53.0,399.5,22.0,29.0
55,53,260.5,196.0,19.0,20.0
55,54,299.5,62.0,21.0,28.0
55,55,599.5,417.0,27.0,30.0
55,56,499.0,562.5,24.0,29.0
55,57,24.5,460.5,17.0,21.0
55,58,89.5,210.5,23.0,29.0
55,59,206.5,320.0,19.0,22.0
55,60,609.5,253.0,13.0,22.0
55,61,583.5,385.0,19.0,24.0
55,62,293.0,147.5,22.0,27.0
55,63,338.0,545.5,18.0,27.0
55,64,138.5,634.5,21.0,11.0
55,65,629.0,636.0,16.0,8.0
56,0,347.5,440.5,81.0,97.0
56,1,235.5,177.5,55.0,57.0
56,2,364.5,418.0,19.0,22.0
56,3,110.5,276.0,23.0,26.0
56,4,550.0,478.0,20.0,20.0
56,5,343.0,360.0,22.0,34.0
56,6,318.0,418.0,22.0,30.0
56,7,356.0,312.0,24.0,26.0
56,8,483.0,223.5,18.0,25.0
56,9,251.0,131.0,24.0,30.0
56,10,213.0,274.5,22.0,17.0
56,11,234.5,170.0,21.0,24.0
56,12,260.5,368.0,21.0,22.0
56,13,418.5,110.0,21.0,28.0
56,14,234.5,514.0,25.0,30.0
56,15,520.0,317.5,24.0,29.0
56,16,373.0,441.5,18.0,21.0
56,17,88.5,69.0,43.0,44.0
56,18,311.0,199.0,22.0,22.0
56,19,411.0,415.5,22.0,25.0
56,20,433.5,81.0,27.0,30.0
56,21,209.0,211.5,32.0,33.0
56,22,397.0,188.5,20.0,29.0
56,23,540.0,21.5,18.0,31.0
56,24,557.5,46.0,21.0,30.0
56,25,20.5,201.0,25.0,26.0
56,26,196.0,584.0,22.0,28.0
56,27,82.0,68.0,36.0,32.0
56,28,255.0,221.0,18.0,22.0
56,29,537.5,173.5,19.0,21.0
56,30,261.5,98.0,17.0,24.0
56,31,133.0,609.0,22.0,30.0
56,32,277.5,15.0,19.0,22.0
56,33,377.0,294.0,18.0,20.0
56,34,382.0,137.0,26.0,32.0
56,35,402.0,539.5,38.0,41.0
56,36,275.0,106.0,26.0,22.0
56,37,101.5,248.0,19.0,26.0
56,38,156.0,321.5,24.0,31.0
56,39,612.0,67.0,18.0,28.0
56,40,443.5,564.5,17.0,27.0
56,41,561.5,193.0,21.0,24.0
56,42,249.0,346.0,18.0,24.0
56,43,567.0,123.0,16.0,24.0
56,44,413.0,547.0,20.0,26.0
56,45,553.5,146.0,19.0,24.0
56,46,80.5,203.0,21.0,28.0
56,47,246.5,270.5,23.0,27.0
56,48,275.0,159.5,20.0,29.0
56,49,125.0,567.5,18.0,29.0
56,50,247.5,292.5,19.0,25.0
56,51,599.5,417.5,27.0,29.0
56,52,497.0,563.0,24.0,30.0
56,53,260.5,196.0,19.0,20.0
56,54,300.5,63.5,21.0,27.0
56,55,53.0,399.5,22.0,29.0
56,56,208.0,322.5,20.0,23.0
56,57,23.0,456.5,18.0,21.0
56,58,609.5,256.0,13.0,22.0
56,59,338.0,546.5,18.0,27.0
56,60,487.5,387.0,27.0,30.0
56,61,138.5,634.5,21.0,11.0
56,62,293.0,148.5,22.0,25.0
56,63,583.0,385.5,20.0,25.0
57,0,347.5,440.5,81.0,97.0
57,1,235.5,177.5,55.0,57.0
57,2,364.5,418.0,19.0,22.0
57,3,550.0,478.5,20.0,21.0
57,4,343.0,360.0,22.0,34.0
57,5,110.5,276.0,23.0,26.0
57,6,356.0,312.0,24.0,26.0
57,7,318.0,418.0,22.0,30.0
57,8,250.5,131.0,23.0,30.0
57,9,234.5,170.0,21.0,24.0
57,10,483.0,223.5,18.0,25.0
57,11,418.5,110.0,21.0,28.0
57,12,261.0,367.5,20.0,21.0
57,13,234.5,514.0,25.0,30.0
57,14,373.0,441.5,18.0,21.0
57,15,88.5,69.0,43.0,44.0
57,16,213.0,274.5,22.0,17.0
57,17,433.5,81.0,27.0,30.0
57,18,209.0,211.5,32.0,33.0
57,19,411.5,415.5,23.0,25.0
57,20,311.0,199.5,22.0,23.0
57,21,397.0,188.5,20.0,29.0
57,22,557.0,46.0,22.0,30.0
57,23,540.0,21.5,18.0,31.0
57,24,195.5,584.0,21.0,28.0
57,25,82.5,68.0,35.0,32.0
57,26,20.5,201.0,25.0,26.0
57,27,255.0,221.0,18.0,22.0
57,28,520.0,317.5,24.0,29.0
57,29,537.5,173.5,19.0,21.0
57,30,261.5,98.0,17.0,24.0
57,31,377.0,294.0,18.0,20.0
57,32,101.5,248.0,19.0,26.0
57,33,277.5,15.0,19.0,22.0
57,34,402.5,539.5,37.0,41.0
57,35,275.0,106.0,26.0,22.0
57,36,133.0,609.0,22.0,30.0
57,37,382.5,137.0,25.0,32.0
57,38,612.0,67.0,18.0,28.0
57,39,443.0,564.5,18.0,27.0
57,40,156.0,322.0,24.0,30.0
57,41,413.0,547.5,20.0,27.0
57,42,561.5,193.0,21.0,24.0
57,43,567.0,123.0,16.0,24.0
57,44,249.0,346.0,18.0,24.0
57,45,553.5,146.0,19.0,24.0
57,46,246.5,271.0,23.0,26.0
57,47,247.5,292.5,19.0,25.0
57,48,125.0,567.5,18.0,29.0
57,49,275.0,159.5,20.0,29.0
57,50,52.5,399.5,23.0,31.0
57,51,599.5,418.0,27.0,30.0
57,52,208.0,322.0,20.0,24.0
57,53,495.5,563.0,23.0,30.0
57,54,260.5,196.0,19.0,20.0
57,55,18.5,458.0,19.0,20.0
57,56,301.0,64.5,20.0,27.0
57,57,80.0,203.0,22.0,28.0
57,58,335.5,550.5,19.0,25.0
57,59,486.5,384.5,25.0,29.0
57,60,294.5,153.0,23.0,26.0
57,61,590.5,382.5,19.0,23.0
57,62,137.5,635.0,21.0,10.0
57,63,606.5,257.5,15.0,23.0
58,0,347.5,440.5,81.0,97.0
58,1,235.5,177.5,55.0,57.0
58,2,364.5,418.0,19.0,22.0
58,3,550.0,477.5,20.0,21.0
58,4,110.5,275.5,23.0,27.0
58,5,356.0,312.0,24.0,26.0
58,6,418.5,110.0,21.0,28.0
58,7,343.0,360.0,22.0,34.0
58,8,318.0,418.0,22.0,30.0
58,9,250.5,131.0,23.0,30.0
58,10,483.5,224.0,17.0,24.0
58,11,261.0,367.5,20.0,21.0
58,12,234.5,170.0,21.0,24.0
58,13,234.5,514.0,25.0,30.0
58,14,373.0,441.5,18.0,21.0
58,15,88.5,69.0,43.0,44.0
58,16,208.5,211.5,31.0,33.0
58,17,433.5,81.0,27.0,30.0
58,18,213.0,274.5,22.0,17.0
58,19,397.0,188.5,20.0,29.0
58,20,411.5,415.5,23.0,25.0
58,21,520.0,317.5,24.0,29.0
58,22,311.0,199.5,22.0,23.0
58,23,20.5,201.0,25.0,26.0
58,24,540.0,21.5,18.0,31.0
58,25,557.5,46.0,21.0,30.0
58,26,196.0,584.0,22.0,28.0
58,27,82.5,68.0,35.0,32.0
58,28,255.0,221.0,18.0,22.0
58,29,537.0,173.0,18.0,22.0
58,30,402.0,539.0,38.0,42.0
58,31,261.5,97.5,17.0,23.0
58,32,101.5,248.0,19.0,26.0
58,33,277.5,15.0,19.0,22.0
58,34,377.0,294.0,18.0,20.0
58,35,275.0,106.0,26.0,22.0
58,36,133.0,609.0,22.0,30.0
58,37,382.0,137.0,26.0,32.0
58,38,612.0,67.0,18.0,28.0
58,39,414.0,547.0,20.0,26.0
58,40,249.0,346.0,18.0,24.0
58,41,443.0,564.5,18.0,27.0
58,42,566.5,123.0,15.0,24.0
58,43,156.0,322.0,24.0,30.0
58,44,561.5,192.0,21.0,24.0
58,45,553.5,146.5,19.0,23.0
58,46,246.5,271.0,23.0,26.0
58,47,125.0,567.0,18.0,30.0
58,48,247.5,292.5,19.0,25.0
58,49,80.0,202.5,22.0,29.0
58,50,52.5,399.5,23.0,31.0
58,51,275.0,159.0,20.0,30.0
58,52,210.0,317.5,20.0,23.0
58,53,599.5,416.5,27.0,31.0
58,54,260.5,196.0,19.0,20.0
58,55,301.5,65.5,21.0,27.0
58,56,15.0,458.5,18.0,19.0
58,57,493.5,564.5,23.0,31.0
58,58,591.5,382.5,21.0,25.0
58,59,335.5,555.5,19.0,25.0
58,60,138.0,635.0,20.0,10.0
58,61,294.0,155.5,22.0,25.0
58,62,485.5,386.0,27.0,30.0
59,0,347.5,440.5,81.0,97.0
59,1,235.5,177.5,55.0,57.0
59,2,364.5,418.0,19.0,22.0
59,3,550.0,478.0,20.0,20.0
59,4,110.5,276.0,23.0,26.0
59,5,343.0,360.0,22.0,34.0
59,6,356.0,312.0,24.0,26.0
59,7,318.0,418.0,22.0,30.0
59,8,418.5,110.0,21.0,28.0
59,9,234.5,170.0,21.0,24.0
59,10,208.5,211.5,31.0,33.0
59,11,261.0,367.5,20.0,21.0
59,12,372.5,441.5,19.0,21.0
59,13,250.0,131.0,24.0,30.0
59,14,483.0,224.0,18.0,24.0
59,15,234.5,514.0,25.0,30.0
59,16,88.5,68.5,43.0,43.0
59,17,434.0,81.0,28.0,30.0
59,18,397.0,189.0,20.0,30.0
59,19,213.0,274.0,22.0,18.0
59,20,20.5,201.0,25.0,26.0
59,21,311.0,199.0,22.0,22.0
59,22,411.5,415.5,23.0,25.0
59,23,557.5,46.0,21.0,30.0
59,24,540.0,21.5,18.0,31.0
59,25,255.5,221.0,17.0,22.0
59,26,82.5,68.0,35.0,32.0
59,27,196.0,584.0,22.0,28.0
59,28,402.0,540.0,38.0,42.0
59,29,382.0,137.5,26.0,33.0
59,30,261.5,97.5,17.0,23.0
59,31,277.5,15.0,19.0,22.0
59,32,377.0,294.0,18.0,20.0
59,33,537.0,173.0,18.0,22.0
59,34,79.0,202.5,22.0,27.0
59,35,133.0,609.0,22.0,30.0
59,36,274.5,106.0,27.0,22.0
59,37,612.0,67.0,18.0,28.0
59,38,101.0,248.0,20.0,26.0
59,39,414.0,547.5,20.0,25.0
59,40,519.5,317.0,25.0,30.0
59,41,249.0,346.0,18.0,24.0
59,42,442.0,564.0,18.0,26.0
59,43,155.5,322.5,23.0,31.0
59,44,566.0,123.5,16.0,25.0
59,45,553.5,146.0,19.0,24.0
59,46,247.5,292.5,19.0,25.0
59,47,124.5,567.0,19.0,30.0
59,48,246.5,271.0,23.0,26.0
59,49,52.5,399.5,23.0,31.0
59,50,260.5,195.0,19.0,20.0
59,51,561.0,193.5,22.0,25.0
59,52,301.5,67.5,21.0,29.0
59,53,599.0,417.5,26.0,29.0
59,54,275.0,159.0,20.0,28.0
59,55,15.0,471.5,18.0,19.0
59,56,220.0,319.5,18.0,21.0
59,57,474.0,389.5,28.0,29.0
59,58,589.5,391.5,19.0,25.0
59,59,489.0,565.5,24.0,31.0
59,60,604.5,267.0,15.0,22.0
59,61,138.0,635.0,20.0,10.0
60,0,347.5,440.5,81.0,97.0
60,1,235.5,177.5,55.0,57.0
60,2,364.5,418.0,19.0,22.0
60,3,550.0,477.5,20.0,21.0
60,4,110.5,276.0,23.0,26.0
60,5,356.0,312.0,24.0,26.0
60,6,343.0,360.0,22.0,34.0
60,7,318.0,418.0,22.0,30.0
60,8,418.5,110.0,21.0,28.0
60,9,261.0,367.5,20.0,21.0
60,10,234.5,170.0,21.0,24.0
60,11,208.5,211.5,31.0,33.0
60,12,88.5,68.5,43.0,43.0
60,13,373.0,441.5,18.0,21.0
60,14,250.0,131.0,24.0,30.0
60,15,234.5,514.0,25.0,30.0
60,16,483.0,223.5,18.0,25.0
60,17,434.0,81.0,28.0,30.0
60,18,397.0,189.0,20.0,30.0
60,19,20.5,201.0,25.0,26.0
60,20,213.0,273.5,22.0,17.0
60,21,311.0,199.0,22.0,22.0
60,22,557.5,46.0,21.0,30.0
60,23,255.0,221.0,18.0,22.0
60,24,82.5,68.0,35.0,32.0
60,25,196.0,584.0,22.0,28.0
60,26,540.0,21.5,18.0,31.0
60,27,411.5,415.5,23.0,25.0
60,28,401.5,539.5,37.0,41.0
60,29,261.5,98.0,17.0,24.0
60,30,277.5,15.0,19.0,22.0
60,31,382.0,137.5,26.0,33.0
60,32,79.5,203.5,21.0,27.0
60,33,377.0,294.0,18.0,20.0
60,34,537.0,173.0,18.0,22.0
60,35,519.0,317.0,24.0,30.0
60,36,101.0,248.0,20.0,26.0
60,37,133.0,609.0,22.0,30.0
60,38,612.0,67.0,18.0,28.0
60,39,155.5,322.0,23.0,30.0
60,40,275.0,106.0,26.0,22.0
60,41,414.0,547.5,20.0,25.0
60,42,248.5,346.0,17.0,24.0
60,43,566.0,123.5,16.0,25.0
60,44,441.5,564.0,17.0,26.0
60,45,553.5,146.0,19.0,24.0
60,46,125.0,567.0,18.0,30.0
60,47,247.5,292.5,19.0,25.0
60,48,246.5,271.0,23.0,26.0
60,49,52.5,399.0,23.0,30.0
60,50,561.0,192.5,22.0,25.0
60,51,302.0,68.0,22.0,28.0
60,52,260.5,195.0,19.0,20.0
60,53,19.0,475.5,18.0,17.0
60,54,275.0,158.5,20.0,29.0
60,55,599.5,417.0,27.0,30.0
60,56,86.5,194.0,21.0,30.0
60,57,486.0,566.0,24.0,30.0
60,58,219.5,317.0,19.0,22.0
60,59,472.0,387.5,26.0,29.0
60,60,138.0,635.0,20.0,10.0
60,61,605.5,269.5,15.0,23.0
60,62,590.0,394.5,18.0,25.0
61,0,236.0,177.5,54.0,55.0
61,1,347.5,440.0,79.0,98.0
61,2,364.5,418.0,19.0,22.0
61,3,358.0,312.5,24.0,25.0
61,4,311.0,197.5,22.0,19.0
61,5,104.0,248.0,20.0,26.0
61,6,167.0,323.5,24.0,29.0
61,7,437.5,84.0,27.0,30.0
61,8,256.0,131.0,24.0,30.0
61,9,88.5,70.5,35.0,31.0
61,10,411.5,416.5,23.0,25.0
61,11,234.5,511.0,25.0,30.0
61,12,373.0,441.5,18.0,21.0
61,13,213.5,210.0,31.0,32.0
61,14,81.5,204.5,21.0,27.0
61,15,276.0,106.0,26.0,22.0
61,16,213.5,274.0,23.0,18.0
61,17,343.0,360.0,22.0,34.0
61,18,378.0,295.0,18.0,20.0
61,19,401.5,540.0,37.0,42.0
61,20,137.5,612.5,21.0,29.0
61,21,274.0,160.5,20.0,29.0
61,22,234.5,169.5,21.0,23.0
61,23,541.5,20.5,19.0,31.0
61,24,342.0,75.0,24.0,28.0
61,25,388.5,141.5,25.0,23.0
61,26,404.5,194.0,21.0,30.0
61,27,20.5,201.5,25.0,27.0
61,28,468.0,538.0,18.0,28.0
61,29,117.0,276.0,24.0,26.0
61,30,420.0,107.5,22.0,27.0
61,31,263.0,198.5,20.0,19.0
61,32,89.5,69.0,43.0,44.0
61,33,56.5,401.5,23.0,33.0
61,34,319.0,415.0,22.0,30.0
61,35,249.5,269.5,23.0,27.0
61,36,255.0,222.0,18.0,22.0
61,37,605.5,418.0,27.0,30.0
61,38,279.5,15.5,19.0,23.0
61,39,132.5,563.5,17.0,29.0
61,40,558.0,142.0,18.0,24.0
61,41,254.0,343.5,18.0,25.0
61,42,262.5,94.0,15.0,22.0
61,43,548.5,477.5,19.0,21.0
61,44,253.0,295.5,20.0,23.0
61,45,488.0,221.5,20.0,25.0
61,46,537.5,188.5,25.0,21.0
61,47,559.0,47.5,20.0,29.0
61,48,420.5,546.5,19.0,21.0
61,49,616.5,73.0,19.0,28.0
61,50,200.0,585.0,22.0,28.0
61,51,257.5,366.5,21.0,21.0
61,52,594.5,184.5,23.0,25.0
61,53,566.5,129.5,15.0,23.0
61,54,406.5,541.5,23.0,27.0
61,55,550.0,338.0,22.0,22.0
61,56,587.5,254.5,17.0,21.0
61,57,79.5,124.0,21.0,30.0
61,58,235.0,385.5,26.0,29.0
61,59,604.5,312.5,19.0,23.0
61,60,611.0,176.5,20.0,23.0
61,61,201.5,624.0,19.0,24.0
61,62,326.5,444.5,25.0,27.0
61,63,528.0,441.0,20.0,30.0
62,0,347.5,440.5,81.0,97.0
62,1,235.0,177.5,54.0,57.0
62,2,364.5,418.0,19.0,22.0
62,3,550.0,477.5,20.0,21.0
62,4,343.0,359.5,22.0,35.0
62,5,318.0,418.0,22.0,30.0
62,6,356.0,311.5,24.0,25.0
62,7,234.5,170.0,21.0,24.0
62,8,261.0,367.5,20.0,21.0
62,9,208.5,211.5,31.0,33.0
62,10,418.5,110.0,21.0,28.0
62,11,111.0,275.5,24.0,27.0
62,12,483.5,224.0,17.0,24.0
62,13,235.0,514.0,24.0,30.0
62,14,373.0,441.5,18.0,21.0
62,15,88.0,68.5,42.0,43.0
62,16,397.0,188.5,20.0,29.0
62,17,433.5,81.0,27.0,30.0
62,18,250.0,131.0,24.0,30.0
62,19,557.5,46.0,21.0,30.0
62,20,213.0,273.5,22.0,17.0
62,21,20.5,201.5,25.0,27.0
62,22,311.0,199.0,22.0,22.0
62,23,540.0,21.5,18.0,31.0
62,24,381.5,137.5,25.0,33.0
62,25,277.5,15.5,19.0,23.0
62,26,82.0,68.0,36.0,32.0
62,27,255.5,221.0,17.0,22.0
62,28,262.0,98.0,16.0,24.0
62,29,195.5,584.0,21.0,28.0
62,30,402.5,540.0,37.0,42.0
62,31,411.5,415.5,23.0,25.0
62,32,377.0,294.0,18.0,20.0
62,33,519.0,317.0,24.0,30.0
62,34,80.0,203.0,22.0,28.0
62,35,537.0,173.5,18.0,21.0
62,36,101.0,248.0,20.0,26.0
62,37,275.0,106.0,26.0,22.0
62,38,414.0,547.5,20.0,25.0
62,39,133.0,609.0,22.0,30.0
62,40,612.0,67.0,18.0,28.0
62,41,248.0,346.5,18.0,23.0
62,42,441.5,564.0,17.0,26.0
62,43,155.5,322.0,23.0,30.0
62,44,560.0,192.5,22.0,25.0
62,45,566.5,123.0,15.0,24.0
62,46,125.0,567.5,18.0,29.0
62,47,553.5,146.0,19.0,24.0
62,48,246.5,271.0,23.0,26.0
62,49,247.5,292.0,19.0,24.0
62,50,52.5,399.5,23.0,29.0
62,51,302.0,68.5,22.0,29.0
62,52,260.5,195.0,19.0,20.0
62,53,274.5,159.0,21.0,28.0
62,54,21.0,478.0,16.0,18.0
62,55,221.5,313.0,19.0,22.0
62,56,470.5,383.5,25.0,29.0
62,57,601.0,417.0,26.0,30.0
62,58,485.0,566.0,22.0,28.0
62,59,589.0,397.5,18.0,25.0
62,60,138.5,635.0,21.0,10.0
63,0,347.5,440.5,81.0,97.0
63,1,235.5,177.5,55.0,57.0
63,2,364.5,418.0,19.0,22.0
63,3,550.0,478.0,20.0,20.0
63,4,343.0,359.5,22.0,35.0
63,5,111.0,276.0,24.0,26.0
63,6,318.0,418.0,22.0,30.0
63,7,234.5,170.0,21.0,24.0
63,8,260.5,367.5,21.0,21.0
63,9,418.5,110.0,21.0,28.0
63,10,356.0,311.5,24.0,25.0
63,11,208.5,211.5,31.0,33.0
63,12,88.0,68.5,42.0,43.0
63,13,234.5,514.0,25.0,30.0
63,14,311.0,199.0,22.0,22.0
63,15,483.0,223.5,18.0,25.0
63,16,373.0,441.5,18.0,21.0
63,17,397.0,188.0,20.0,30.0
63,18,250.0,131.0,24.0,30.0
63,19,557.5,46.0,21.0,30.0
63,20,433.5,81.0,27.0,30.0
63,21,382.0,137.5,26.0,33.0
63,22,21.0,201.5,26.0,27.0
63,23,540.0,21.5,18.0,31.0
63,24,213.0,273.5,22.0,17.0
63,25,81.5,68.0,35.0,32.0
63,26,255.0,221.5,18.0,21.0
63,27,537.0,173.5,18.0,23.0
63,28,277.5,15.5,19.0,23.0
63,29,100.0,248.5,20.0,25.0
63,30,195.5,584.0,21.0,28.0
63,31,377.0,294.0,18.0,20.0
